CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ
15763,11,Private,Engineering,Female,North West,28500,UK,1219,10800,0,1,0
15822,24,Unemployed,N/A,Male,Northern Ireland,0,UK,1298,9400,0,1,0
15844,29,Private,Retail,Male,South East,31100,UK,934,9800,0,1,0
15848,16,Unemployed,N/A,Male,London,0,UK,1017,11000,0,1,0
15906,22,Unemployed,N/A,Female,London,0,UK,730,10200,0,1,0
15912,24,Private,Law,Female,North West,31000,UK,609,12400,0,1,0
15914,17,Private,Retail,Male,London,20200,UK,954,10300,0,1,0
15920,26,Volunteer,Healthcare,Female,London,0,UK,806,12900,0,1,0
16007,29,Private,Technology,Male,North West,21900,UK,529,11700,0,1,0
16050,30,Private,Media,Female,South East,18500,UK,672,12100,0,1,0
16055,34,Private,Retail,Male,London,40400,UK,657,9500,0,1,0
16071,75,Private,Law,Female,Midlands,9800,UK,482,13500,0,1,0
16148,33,Volunteer,Finance,Male,South West,0,UK,878,12000,0,1,0
16153,17,Private,Media,Male,London,29600,UK,264,8200,0,1,0
16160,24,Unemployed,N/A,Male,Midlands,0,UK,988,8300,0,1,0
16167,19,Public,Law Enforcement,Female,South East,31900,UK,624,10400,0,1,0
16181,31,Private,Healthcare,Male,North West,27400,UK,773,10800,0,1,0
16192,73,Private,Agriculture,Male,East Anglia,10200,UK,508,10100,0,1,0
16209,17,Private,Law,Female,South East,36000,UK,273,10900,0,1,0
16227,30,Private,Technology,Male,Midlands,22000,UK,657,9000,0,1,0
16262,19,Unemployed,N/A,Male,West Midlands,0,UK,844,9300,0,1,0
16272,52,Private,Technology,Female,South West,12200,UK,192,12100,0,1,0
16289,33,Private,Engineering,Male,West Midlands,11400,UK,662,11100,0,1,0
16294,20,Unemployed,N/A,Female,Scotland,0,UK,34,6600,0,1,0
16316,41,Self-Employed,Finance,Female,North West,31900,UK,987,10200,0,1,0
16364,34,Private,Law,Female,West Midlands,37900,UK,964,8600,0,1,0
16372,33,Private,Media,Female,Midlands,17300,UK,732,10400,0,1,0
16458,13,Private,Media,Female,London,37300,UK,948,7800,0,1,0
16461,31,Private,Agriculture,Female,South West,27300,UK,55,8500,0,1,0
16477,24,Unemployed,N/A,Female,North West,0,UK,872,8000,0,1,0
16519,37,Private,Law,Female,Scotland,19500,UK,428,11600,0,1,0
16527,25,Private,Healthcare,Male,London,28200,UK,637,11400,0,1,0
16573,25,Volunteer,Education,Male,London,0,UK,894,11300,0,1,0
16578,25,Private,Healthcare,Female,East Anglia,26500,UK,862,10400,0,1,0
16611,50,Private,Law,Male,London,15300,UK,280,8900,0,1,0
16633,30,Private,Agriculture,Male,South West,17600,UK,853,11300,0,1,0
16648,29,Private,Retail,Female,London,30300,UK,995,8900,0,1,0
16710,31,Private,Finance,Female,North West,24600,UK,346,13700,2256,1,0
16725,19,Private,Retail,Female,Midlands,24000,UK,421,11500,0,1,0
16731,30,Private,Retail,Female,South West,22900,UK,359,11700,0,1,0
16753,14,Unemployed,N/A,Male,North West,0,UK,712,6800,0,1,3
16789,56,Private,Finance,Female,Midlands,8400,UK,448,15300,0,1,0
16802,33,Public,Healthcare,Male,Midlands,23100,UK,564,10900,0,1,0
16809,18,Private,Engineering,Female,North West,20700,UK,267,8700,0,1,0
16824,61,Private,Retail,Female,London,14600,UK,260,10800,1722,1,0
16844,18,Unemployed,N/A,Male,South West,0,UK,499,11500,0,1,0
16874,27,Private,Media,Female,South East,24500,UK,575,11400,0,1,0
16887,26,Public,Healthcare,Female,West Midlands,21400,UK,454,8900,0,1,3
16890,44,Private,Agriculture,Female,North West,16000,UK,692,10100,0,1,0
16903,37,Private,Agriculture,Female,Northern Ireland,15300,UK,428,10800,0,1,0
16919,52,Private,Law,Female,London,15300,UK,640,7800,0,1,0
16923,31,Private,Engineering,Male,South East,43000,UK,669,8500,0,1,0
16941,41,Private,Engineering,Male,North West,30900,UK,781,12200,0,1,0
16942,36,Public,Healthcare,Female,London,26300,UK,247,12000,0,1,0
16962,26,Private,Law,Female,South West,27100,UK,519,12200,0,1,0
16969,13,Private,Engineering,Female,East Anglia,13300,UK,528,10700,0,1,0
16974,42,Private,Engineering,Male,South East,55600,UK,23,12900,0,1,0
16975,41,Private,Agriculture,Female,East Anglia,55500,UK,639,8400,0,1,0
16976,43,Private,Healthcare,Female,East Anglia,15200,UK,770,14000,12292,1,0
17004,38,Private,Media,Male,West Midlands,11900,UK,425,8400,0,1,0
17045,31,Private,Law,Female,East Anglia,27800,UK,680,10800,0,1,3
17054,32,Private,Agriculture,Female,London,27800,UK,381,10700,0,1,0
17059,20,Private,Retail,Female,West Midlands,15600,UK,52,10200,0,1,0
17066,31,Private,Retail,Male,South East,25900,UK,806,9400,0,1,0
17129,27,Private,Technology,Male,Northern Ireland,23600,UK,644,11800,0,1,0
17133,26,Private,Law,Male,South East,28800,UK,176,9400,0,1,0
17143,44,Private,Law,Female,South East,42000,UK,345,13300,0,1,0
17176,54,Private,Retail,Male,Wales,9600,UK,247,12500,0,1,0
17229,34,Public,Law Enforcement,Female,South East,29100,UK,266,11200,0,1,0
17237,60,Private,Technology,Female,North West,12500,UK,180,9900,0,1,0
17241,20,Private,Technology,Female,North West,29700,UK,326,9400,0,1,0
17261,27,Self-Employed,Healthcare,Female,London,32600,UK,276,12900,0,1,0
17298,62,Public,Infrastructure,Female,South West,24200,UK,659,9400,0,1,0
17299,24,Private,Law,Female,South East,35100,UK,679,11600,0,1,0
17301,27,Private,Retail,Female,South East,26100,UK,667,8700,0,1,0
17334,35,Private,Engineering,Male,West Midlands,27500,UK,792,10000,0,1,0
17345,16,Public,Healthcare,Male,London,33000,UK,303,9300,0,1,0
17368,53,Private,Engineering,Male,West Midlands,10800,UK,544,12600,0,1,0
17374,34,Private,Media,Male,South East,18200,UK,260,8800,0,1,0
17394,29,Private,Finance,Female,London,32500,UK,217,9900,0,1,0
17396,51,Private,Technology,Male,Wales,7300,UK,582,10900,0,1,0
17404,20,Public,Healthcare,Female,South East,28000,UK,541,10500,0,1,0
17424,24,Private,Law,Male,South East,22700,UK,457,11200,0,1,0
17447,23,Private,Finance,Male,West Midlands,22100,UK,324,9900,0,1,0
17462,51,Private,Technology,Male,London,15900,UK,170,11700,0,1,0
17466,33,Private,Finance,Female,West Midlands,29300,UK,187,8300,0,1,0
17477,32,Private,Healthcare,Female,North West,42900,UK,762,7300,0,1,0
17489,21,Public,Education,Female,South East,31700,UK,394,11300,0,1,0
17507,22,Private,Engineering,Female,South East,22900,UK,251,8900,0,1,0
17546,26,Private,Agriculture,Male,South West,22200,UK,427,12800,0,1,0
17547,27,Private,Finance,Female,London,28100,UK,340,13100,0,1,0
17567,61,Private,Technology,Female,West Midlands,9200,UK,669,9700,0,1,0
17603,49,Private,Engineering,Female,London,64200,UK,697,12000,0,1,0
17610,25,Private,Retail,Female,North West,26600,UK,802,10200,0,1,0
17624,34,Private,Healthcare,Female,Wales,19900,UK,188,11000,0,1,0
17627,21,Private,Engineering,Male,East Anglia,21200,UK,902,13900,5036,1,0
17632,42,Public,Education,Male,North West,25100,UK,533,10700,0,1,0
17638,29,Private,Healthcare,Male,South West,34000,UK,1154,6800,0,1,0
17655,14,Public,Law Enforcement,Female,North West,24600,UK,435,10800,0,1,0
17679,27,Private,Healthcare,Male,South East,33500,UK,376,10200,0,1,2
17735,15,Unemployed,N/A,Female,South East,0,UK,156,9400,0,1,0
17755,38,Private,Technology,Female,North West,31900,UK,831,8900,0,1,2
17773,30,Private,Law,Male,South West,12900,UK,543,13300,0,1,0
17784,20,Public,Law Enforcement,Male,North West,25300,UK,616,10300,0,1,0
17787,28,Private,Agriculture,Female,East Anglia,17000,UK,670,9400,0,1,0
17843,27,Private,Law,Female,South East,21400,UK,506,11400,0,1,0
17895,24,Unemployed,N/A,Female,South East,0,UK,693,12100,0,1,0
17899,24,Unemployed,N/A,Male,South East,0,UK,1278,10800,0,1,0
17914,50,Private,Law,Male,Midlands,7300,UK,372,14900,0,1,0
17978,35,Public,Law Enforcement,Male,London,28500,UK,857,11200,0,1,0
18017,29,Private,Healthcare,Male,North West,29100,UK,809,11400,0,1,0
18099,19,Unemployed,N/A,Female,South East,0,UK,375,9200,0,1,0
18108,19,Unemployed,N/A,Male,West Midlands,0,Ot,500,10400,13680,1,0
18130,29,Private,Retail,Male,Scotland,23900,UK,598,10100,0,1,0
18132,20,Public,Law Enforcement,Female,South East,30200,UK,800,11500,0,1,0
18159,39,Private,Finance,Male,East Anglia,24800,UK,380,12000,0,1,0
18170,40,Private,Media,Male,North West,38700,UK,152,9900,0,1,0
18175,81,Private,Technology,Female,West Midlands,9500,UK,366,13600,0,1,0
18188,44,Private,Finance,Female,South East,38200,UK,246,8100,0,1,0
18202,23,Unemployed,N/A,Male,South East,0,UK,493,8200,0,1,0
18218,30,Private,Media,Female,Northern Ireland,12000,UK,13,12500,0,1,0
18220,63,Private,Media,Female,South West,13500,UK,291,9300,0,1,0
18241,35,Private,Finance,Male,South East,20000,UK,1351,11500,0,1,0
18257,22,Unemployed,N/A,Male,South East,0,UK,311,6100,0,1,0
18258,23,Private,Finance,Female,West Midlands,17300,UK,297,9500,0,1,0
18260,62,Private,Media,Male,Midlands,15700,UK,351,9800,0,1,0
18278,34,Volunteer,Education,Female,Midlands,0,UK,247,8900,0,1,0
18280,22,Unemployed,N/A,Male,London,0,UK,1089,9500,0,1,0
18291,37,Private,Engineering,Male,South East,23600,UK,930,7400,0,1,0
18312,48,Private,Agriculture,Male,Midlands,17900,UK,330,6300,0,1,0
18330,27,Private,Agriculture,Female,North West,25400,UK,298,6800,0,1,0
18332,39,Private,Finance,Female,South West,27600,UK,680,10500,0,1,0
18380,46,Private,Engineering,Male,South East,33400,UK,878,13000,0,1,0
18403,48,Private,Retail,Male,South East,45800,UK,531,9800,0,1,0
18449,26,Self-Employed,Finance,Female,London,29700,UK,162,7500,0,1,0
18489,41,Private,Media,Female,North West,31400,UK,1008,13400,0,1,0
18490,35,Public,Law Enforcement,Female,London,27800,UK,315,9100,0,1,0
18496,20,Unemployed,N/A,Male,West Midlands,0,UK,557,9600,0,1,0
18524,32,Private,Healthcare,Male,South West,16100,UK,35,10600,0,1,0
18551,31,Private,Finance,Male,South West,19500,UK,982,10300,0,1,0
18555,21,Public,Law Enforcement,Male,North West,24900,UK,156,10000,0,1,0
18581,43,Self-Employed,Finance,Female,South East,49700,UK,451,9000,0,1,0
18611,73,Public,Infrastructure,Female,South East,30800,UK,813,8300,0,1,0
18644,17,Public,Infrastructure,Male,East Anglia,15700,UK,334,10900,0,1,0
18655,16,Public,Law Enforcement,Female,London,30600,UK,375,13100,0,1,0
18693,37,Private,Technology,Male,Northern Ireland,40100,UK,228,13500,0,1,0
18696,26,Private,Agriculture,Female,Scotland,26100,UK,39,11300,0,1,0
18698,38,Private,Media,Female,South East,41200,UK,157,11800,0,1,0
18725,59,Private,Media,Female,South East,13700,UK,704,11100,0,1,0
18766,59,Private,Technology,Female,West Midlands,9200,UK,540,10000,0,1,0
18794,31,Volunteer,Education,Female,North West,0,UK,243,9800,0,1,0
18812,30,Private,Engineering,Female,South East,22400,UK,752,12000,0,1,0
18835,27,Private,Technology,Female,North West,19700,UK,299,12000,0,1,0
18841,40,Private,Healthcare,Female,London,53800,UK,846,11800,0,1,0
18847,23,Public,Healthcare,Male,North West,24300,UK,386,9300,6915,1,1
18861,42,Private,Technology,Female,North West,30200,UK,698,12400,0,1,0
18930,39,Private,Retail,Female,Wales,31300,UK,606,12300,0,1,0
18947,39,Private,Engineering,Male,South East,19900,UK,662,8300,0,1,0
18962,36,Private,Law,Male,South East,30800,UK,649,9200,0,1,0
18964,39,Private,Engineering,Male,London,47400,UK,673,8900,0,1,0
18987,39,Private,Law,Male,South East,19200,UK,608,11600,20286,1,0
19017,20,Unemployed,N/A,Female,London,0,UK,126,11400,0,1,0
19019,35,Private,Law,Female,South East,46100,UK,394,9500,0,1,0
19036,26,Private,Retail,Female,North West,23500,UK,328,11100,0,1,0
19046,31,Public,Education,Female,London,32900,UK,527,11600,0,1,0
19073,17,Private,Finance,Female,Midlands,23900,UK,171,10300,0,1,0
19084,44,Private,Healthcare,Male,Midlands,18200,UK,257,12000,0,1,0
19096,54,Volunteer,Education,Female,North West,0,UK,434,7000,0,1,0
19116,25,Self-Employed,Finance,Male,Midlands,23100,UK,353,11400,11765,1,0
19165,47,Private,Technology,Male,Wales,14800,UK,225,8500,0,1,0
19169,26,Private,Agriculture,Male,South East,27100,UK,1034,10300,0,1,0
19174,22,Private,Engineering,Male,Midlands,21000,Ot,928,11200,0,1,0
19185,27,Private,Technology,Male,South East,32300,Fr,565,13100,6937,1,0
19191,35,Private,Technology,Female,Scotland,33900,UK,237,10000,0,1,0
19209,19,Private,Engineering,Male,South East,25400,UK,507,10800,0,1,0
19218,19,Unemployed,N/A,Female,South East,0,UK,953,9300,0,1,0
19229,21,Private,Media,Female,South West,25500,UK,335,11900,0,1,0
19230,35,Volunteer,Healthcare,Male,Midlands,0,UK,365,9000,0,1,0
19251,67,Private,Law,Female,North West,8700,UK,92,9700,0,1,0
19252,22,Private,Technology,Female,South West,28800,UK,705,8400,0,1,0
19269,25,Private,Healthcare,Male,East Anglia,19700,UK,491,7300,0,1,0
19286,40,Private,Engineering,Female,South East,33700,UK,281,10200,0,1,0
19307,25,Private,Engineering,Female,South East,38700,UK,456,14400,0,1,0
19371,25,Volunteer,Education,Female,West Midlands,0,UK,774,9300,0,1,0
19433,50,Volunteer,Healthcare,Male,South West,0,UK,356,12300,0,1,0
19436,28,Private,Healthcare,Female,London,33200,UK,582,8500,0,1,0
19448,35,Self-Employed,Healthcare,Male,South East,21600,UK,361,12300,0,1,0
19462,19,Private,Finance,Male,North West,18300,Ot,792,9800,0,1,0
19473,22,Unemployed,N/A,Female,South West,0,UK,614,10200,0,1,0
19485,32,Private,Media,Female,South East,20000,UK,559,5000,0,1,0
19486,45,Private,Law,Male,South East,19000,UK,815,6900,0,1,0
19540,22,Private,Finance,Female,South East,39200,UK,921,7900,0,1,0
19554,26,Private,Finance,Female,London,30000,UK,345,7500,0,1,0
19566,15,Unemployed,N/A,Female,West Midlands,0,UK,923,10700,0,1,0
19584,68,Private,Law,Male,East Anglia,8300,UK,487,10200,0,1,0
19586,31,Private,Agriculture,Male,South East,33000,UK,446,10900,0,1,0
19598,29,Private,Agriculture,Male,West Midlands,19200,UK,261,10200,0,1,0
19600,15,Unemployed,N/A,Male,London,0,UK,1136,10900,0,1,0
19601,22,Public,Law Enforcement,Male,North West,24600,UK,251,11600,0,1,0
19613,14,Public,Military,Male,West Midlands,22200,UK,1036,9400,0,1,0
19637,28,Private,Healthcare,Female,North West,22500,UK,172,11500,0,1,0
19695,55,Private,Retail,Male,South East,11700,UK,678,10100,12469,1,0
19701,23,Public,Law Enforcement,Male,South East,30900,UK,171,13300,0,1,0
19728,29,Private,Media,Female,London,24100,UK,430,11600,0,1,0
19732,46,Private,Retail,Female,South East,34600,UK,278,10700,0,1,0
19734,17,Public,Healthcare,Male,South West,25900,UK,613,10900,0,1,0
19746,21,Private,Agriculture,Female,London,29500,UK,15,9500,0,1,0
19794,12,Public,Law Enforcement,Male,East Anglia,17900,UK,540,8200,0,1,0
19862,32,Public,Healthcare,Male,South East,28200,UK,293,10300,0,1,0
19868,23,Private,Healthcare,Female,South East,28300,UK,907,11400,0,1,0
19873,31,Self-Employed,Education,Male,South West,15700,UK,883,10300,0,1,0
19894,39,Private,Agriculture,Male,West Midlands,9900,UK,398,10700,0,1,0
20003,22,Private,Agriculture,Male,Northern Ireland,18400,UK,769,7100,0,1,0
20012,18,Private,Healthcare,Female,Midlands,19000,UK,635,9400,0,1,0
20020,53,Private,Law,Female,South East,15400,UK,119,9500,0,1,0
20076,26,Private,Law,Male,East Anglia,18300,UK,444,9800,0,1,0
20079,48,Private,Retail,Female,North West,63100,UK,172,6000,0,1,0
20096,17,Private,Healthcare,Male,London,22700,UK,293,11200,0,1,2
20157,35,Private,Law,Female,East Anglia,18900,UK,337,10800,0,1,0
20160,36,Private,Technology,Female,South East,29300,UK,458,10700,0,1,0
20161,38,Private,Technology,Female,London,40900,UK,125,7200,0,1,0
20213,34,Private,Technology,Female,West Midlands,21600,UK,1073,11600,0,1,0
20248,38,Public,Education,Female,North West,22800,UK,507,13200,0,1,0
20258,22,Public,Law Enforcement,Female,North West,23400,UK,1020,10900,0,1,0
20282,34,Public,Military,Male,South West,21800,UK,404,9400,0,1,0
20294,40,Private,Law,Female,London,46700,UK,668,9600,0,1,0
20297,59,Private,Media,Male,South East,14400,UK,702,11300,1879,1,0
20336,47,Private,Finance,Female,West Midlands,20300,UK,417,14500,0,1,0
20337,52,Private,Healthcare,Female,South East,15600,UK,401,7500,0,1,0
20361,33,Private,Agriculture,Female,South East,22600,UK,907,7900,0,1,0
20365,19,Private,Technology,Female,East Anglia,14400,Ph,777,11100,0,1,0
20394,35,Private,Retail,Female,London,20500,UK,662,9200,0,1,0
20428,35,Private,Healthcare,Male,South East,38500,UK,724,10400,0,1,0
20429,31,Private,Healthcare,Female,East Anglia,15900,UK,719,13100,0,1,0
20436,28,Private,Engineering,Male,London,31100,UK,997,9000,0,1,0
20454,46,Private,Engineering,Male,West Midlands,10700,UK,179,9800,0,1,0
20475,20,Private,Law,Female,West Midlands,24600,UK,94,7900,0,1,0
20479,31,Private,Engineering,Female,North West,27500,UK,823,9400,0,1,0
20494,37,Private,Healthcare,Female,West Midlands,21500,UK,511,10200,0,1,0
20521,23,Public,Education,Male,East Anglia,21500,UK,238,10600,0,1,0
20529,42,Private,Technology,Male,East Anglia,22200,UK,1093,9500,0,1,0
20537,27,Private,Media,Female,South East,27900,UK,479,9900,0,1,0
20615,65,Private,Technology,Male,South East,16500,UK,193,8700,8069,1,0
20636,36,Private,Engineering,Female,South East,18300,UK,334,4600,0,1,0
20637,35,Private,Law,Female,North West,31700,UK,737,11100,0,1,0
20648,18,Public,Military,Male,London,32600,UK,350,8800,0,1,0
20662,14,Public,Law Enforcement,Female,North West,25800,UK,1069,9400,0,1,0
20668,34,Private,Engineering,Male,West Midlands,23500,UK,1083,9900,0,1,0
20675,15,Unemployed,N/A,Female,West Midlands,0,UK,266,10200,0,1,0
20683,29,Private,Retail,Female,London,38600,UK,671,8700,0,1,0
20706,50,Private,Retail,Female,North West,14600,UK,563,9400,0,1,0
20728,23,Public,Military,Male,London,29900,UK,706,11200,0,1,0
20741,40,Self-Employed,Healthcare,Female,South West,14400,UK,145,9500,0,1,0
20744,20,Private,Engineering,Male,Scotland,21500,UK,705,11100,0,1,0
20759,13,Private,Engineering,Female,North West,17500,UK,806,6000,0,1,0
20761,70,Private,Agriculture,Male,North West,11100,UK,64,10400,0,1,0
20762,49,Private,Healthcare,Male,London,26500,UK,242,11700,0,1,0
20764,38,Private,Retail,Female,South East,44600,UK,592,9500,0,1,0
20785,34,Private,Retail,Female,South East,48200,UK,875,10100,0,1,0
20807,42,Private,Engineering,Female,South West,17400,UK,603,8500,0,1,0
20836,28,Volunteer,Finance,Female,North West,0,UK,612,6300,0,1,0
20852,35,Private,Law,Male,London,26000,UK,662,10400,0,1,0
20853,28,Private,Healthcare,Male,North West,29200,UK,493,9700,0,1,0
20870,59,Private,Media,Male,South West,14700,UK,975,6900,9222,1,0
20878,44,Self-Employed,Education,Female,South West,27100,UK,662,9900,0,1,0
20880,31,Private,Technology,Male,North West,31700,UK,1038,8600,0,1,0
20893,49,Private,Law,Male,South East,47800,UK,103,10900,0,1,0
20900,33,Private,Agriculture,Female,East Anglia,44300,UK,260,7200,0,1,0
20903,29,Private,Agriculture,Female,South East,23200,UK,828,8900,0,1,0
20904,24,Private,Retail,Male,London,22900,UK,711,6300,0,1,0
20924,19,Unemployed,N/A,Male,South East,0,UK,692,11900,0,1,0
20963,41,Private,Law,Male,South East,17200,UK,608,12500,0,1,0
20966,27,Private,Agriculture,Male,South East,33100,UK,420,11100,0,1,0
20969,20,Private,Engineering,Female,North West,29500,UK,962,11400,0,1,0
21006,32,Public,Education,Male,South West,26100,UK,719,11200,0,1,0
21009,23,Public,Infrastructure,Male,London,29400,UK,366,7100,0,1,0
21028,27,Private,Technology,Male,North West,26200,UK,704,11600,0,1,0
21049,49,Private,Technology,Male,South East,45800,Ot,1247,10900,0,1,0
21112,29,Private,Finance,Female,South East,28300,UK,619,10200,0,1,0
21113,27,Private,Law,Male,Northern Ireland,19000,UK,323,10600,0,1,0
21144,35,Private,Agriculture,Male,Scotland,21600,UK,345,9500,0,1,0
21174,46,Private,Finance,Female,South East,48400,UK,712,11200,0,1,0
21179,41,Private,Agriculture,Male,London,19700,UK,1,11300,0,1,0
21269,30,Volunteer,Finance,Male,South West,0,UK,565,11900,0,1,0
21280,28,Private,Law,Female,South East,28900,UK,371,11900,0,1,0
21303,20,Unemployed,N/A,Male,North West,0,UK,766,11000,0,1,0
21313,18,Public,Law Enforcement,Male,Northern Ireland,20700,UK,722,7300,0,1,0
21332,26,Private,Retail,Female,South East,30400,UK,370,7600,0,1,0
21337,36,Private,Media,Female,North West,17100,UK,631,12700,0,1,0
21389,37,Private,Retail,Male,London,79000,UK,590,7900,0,1,0
21396,25,Private,Engineering,Male,London,22400,UK,338,5700,0,1,0
21409,55,Private,Finance,Female,South West,13800,UK,136,11300,0,1,0
21438,21,Public,Infrastructure,Female,South East,28800,UK,732,12300,0,1,0
21473,37,Public,Education,Male,West Midlands,21000,UK,508,8600,0,1,0
21518,68,Private,Healthcare,Female,London,14900,UK,576,9900,0,1,0
21546,21,Public,Military,Male,South East,28900,UK,377,6500,0,1,0
21556,33,Private,Retail,Female,South East,29200,UK,311,8100,0,1,0
21564,48,Self-Employed,Healthcare,Male,West Midlands,18400,UK,24,10000,0,1,0
21637,16,Unemployed,N/A,Male,London,0,UK,270,8700,0,1,0
21666,28,Private,Engineering,Male,London,30100,UK,735,12700,0,1,0
21691,26,Private,Technology,Male,London,29700,UK,1069,7400,0,1,0
21694,22,Private,Retail,Male,South West,22300,UK,760,11000,0,1,0
21702,16,Private,Engineering,Male,London,26100,UK,590,14300,0,1,0
21724,24,Private,Finance,Female,Northern Ireland,20000,UK,337,10300,0,1,0
21725,50,Private,Technology,Female,South West,13700,UK,670,11100,0,1,0
21751,22,Unemployed,N/A,Male,Wales,0,UK,908,9800,0,1,0
21764,45,Self-Employed,Technology,Female,North West,25000,UK,632,9200,0,1,0
21772,41,Private,Media,Female,London,72700,UK,522,11200,0,1,0
21789,15,Public,Healthcare,Male,South East,26500,UK,1245,12600,0,1,0
21825,34,Private,Retail,Female,South East,23800,UK,579,8100,0,1,0
21848,33,Private,Media,Female,South East,20200,UK,288,15800,0,1,0
21867,19,Private,Media,Female,North West,22900,Po,138,13800,0,1,0
21886,41,Private,Engineering,Female,East Anglia,15900,UK,1108,11700,0,1,0
21887,17,Public,Education,Female,North West,26100,UK,134,9200,0,1,0
21912,21,Unemployed,N/A,Female,South East,0,UK,626,9500,0,1,0
21915,42,Private,Technology,Male,South West,25900,UK,255,12600,0,1,0
21922,32,Private,Technology,Male,East Anglia,17700,UK,183,9200,0,1,0
21953,36,Private,Agriculture,Male,South East,59300,UK,805,9200,0,1,0
21987,27,Private,Law,Female,South East,33900,UK,988,9900,0,1,0
21992,29,Volunteer,Healthcare,Male,South East,0,UK,509,7100,0,1,0
22015,25,Private,Retail,Female,South East,26200,UK,216,9300,0,1,0
22022,14,Public,Military,Female,South West,23500,UK,90,9700,0,1,0
22033,25,Private,Healthcare,Female,Scotland,22000,UK,840,11800,0,1,0
22053,33,Self-Employed,Technology,Female,Scotland,52300,UK,247,11300,0,1,0
22055,33,Private,Engineering,Female,Wales,19100,UK,505,4600,0,1,0
22091,27,Public,Infrastructure,Female,South West,25000,UK,385,11200,0,1,0
22101,39,Private,Engineering,Male,South East,15500,UK,455,9600,0,1,0
22109,56,Private,Retail,Female,London,15500,UK,175,12000,0,1,0
22124,25,Volunteer,Healthcare,Female,East Anglia,0,UK,877,9400,0,1,0
22169,25,Private,Technology,Female,South East,28200,UK,558,13700,0,1,0
22181,21,Public,Infrastructure,Male,North West,24400,UK,613,9000,0,1,0
22242,61,Private,Technology,Female,South East,16000,UK,456,13200,0,1,0
22252,40,Private,Technology,Male,West Midlands,9500,UK,474,8100,12438,1,0
22257,15,Private,Engineering,Female,South East,30500,UK,384,8400,0,1,0
22258,40,Private,Media,Female,London,25300,UK,620,13000,0,1,0
22269,33,Private,Engineering,Male,West Midlands,41900,UK,257,11400,0,1,0
22299,36,Private,Engineering,Female,Northern Ireland,20800,UK,531,8400,0,1,0
22301,32,Public,Infrastructure,Male,London,29800,Ch,703,10300,0,1,0
22323,25,Private,Finance,Female,North East,13000,UK,696,6700,0,1,0
22327,19,Unemployed,N/A,Female,London,0,UK,821,9500,0,1,0
22337,18,Private,Law,Male,West Midlands,18300,UK,173,8700,0,1,0
22380,27,Private,Technology,Male,London,36700,UK,924,8000,0,1,0
22390,34,Private,Retail,Female,South West,19500,UK,306,10400,5592,1,0
22418,34,Volunteer,Agriculture,Female,South West,0,UK,73,10600,0,1,0
22479,33,Private,Technology,Female,Northern Ireland,17800,UK,283,10300,0,1,0
22483,36,Public,Infrastructure,Female,South East,31100,UK,438,6800,0,1,0
22495,33,Private,Engineering,Female,London,22100,UK,699,8400,0,1,0
22500,17,Private,Technology,Male,South West,17800,UK,534,10500,0,1,0
22511,56,Private,Finance,Male,South East,16000,UK,290,10700,0,1,0
22532,23,Unemployed,N/A,Female,South East,0,UK,1109,14400,0,1,0
22533,46,Private,Agriculture,Female,London,15000,UK,252,7300,0,1,0
22534,30,Private,Engineering,Male,South East,8900,UK,165,9000,0,1,0
22558,16,Public,Infrastructure,Male,North West,22500,UK,667,10700,0,1,0
22567,74,Private,Engineering,Female,West Midlands,7900,UK,55,11300,8181,1,0
22580,28,Private,Media,Female,South East,35600,UK,496,11500,0,1,0
22583,49,Private,Healthcare,Male,South East,44500,UK,800,6200,0,1,0
22600,30,Private,Engineering,Female,East Anglia,13400,UK,3,6700,0,1,0
22609,16,Unemployed,N/A,Male,South East,0,UK,228,11400,0,1,0
22619,53,Private,Law,Female,London,14100,UK,238,9500,0,1,0
22646,39,Private,Retail,Female,South West,23300,UK,487,7400,0,1,0
22655,22,Unemployed,N/A,Male,London,0,UK,802,12000,0,1,0
22685,44,Private,Law,Male,London,27800,UK,355,6800,0,1,0
22691,34,Private,Finance,Male,South East,26300,UK,431,9700,0,1,0
22698,23,Public,Infrastructure,Male,South West,22400,UK,243,6800,7202,1,0
22715,25,Private,Technology,Male,London,25100,UK,99,7300,0,1,0
22748,23,Private,Engineering,Female,West Midlands,28200,UK,356,11000,0,1,0
22776,59,Private,Engineering,Male,London,11400,UK,579,8200,0,1,0
22809,18,Private,Finance,Male,Midlands,19500,UK,711,9700,0,1,0
22843,20,Unemployed,N/A,Female,London,0,UK,1191,10600,0,1,0
22904,33,Private,Finance,Male,South East,16500,UK,229,8800,0,1,0
22908,27,Private,Finance,Female,Midlands,22800,UK,522,9800,0,1,0
22926,26,Private,Media,Male,Midlands,23300,UK,46,9000,0,1,0
22946,34,Public,Military,Female,South East,29100,UK,28,12100,0,1,0
23001,23,Unemployed,N/A,Male,Scotland,0,UK,697,10500,0,1,0
23024,16,Public,Law Enforcement,Female,West Midlands,19100,UK,835,8200,0,1,0
23074,13,Private,Agriculture,Female,South West,30900,UK,717,9700,0,1,0
23094,31,Private,Agriculture,Female,Wales,30300,UK,56,8400,0,1,0
23112,13,Private,Finance,Male,South East,32200,UK,782,6700,0,1,0
23140,35,Private,Finance,Female,South East,37500,UK,99,7900,0,1,0
