ShotId,PlayerID,distance_feet,angle,firstName,lastName,height,weight,position,Score
82225,257,19.8,8,Jerry,Morton,209.2,106.6,PF,0
82227,991,23.2,14,Orville,Johnson,190.8,95.1,PG,0
82228,120,23.8,21,Jack,Harvey,205.1,103.4,SF,0
82229,706,16.5,26,Brendan,Hosler,190.8,95.9,PG,0
82230,755,29.4,10,Adam,Taylor,190.8,95,PG,0
82231,901,26.2,19,Carlos,Willis,200.8,99.6,SG,0
82233,101,29.7,22,Tyler,Atsedu,190.8,96.1,PG,0
82234,226,24.2,39,Cody,Abell,197.4,99.5,SG,0
82238,801,19.2,31,Jyleo,Isaac,190.8,93.9,PG,0
82239,190,24.6,30,Blaine,Weaver,217.6,108.3,PF,0
82240,109,22.7,11,Trent,Smith,200.3,99.2,SF,0
82244,178,18.5,1,Ilya,Will,190.8,95.6,PG,1
82246,576,15.9,16,Brandon,Fair,199.3,101.3,SF,0
82247,497,19,13,Khalid,Antai,205.9,102.7,SG,1
82248,792,28.5,16,Mark,Davis,211.2,106.3,PF,0
82249,640,24.5,18,Cody,Wood,192.4,96,SG,0
82250,700,26.4,12,Samuel,Wright,190.8,95.4,PG,0
82252,724,10.9,55,Eric,Ives,200.6,101.7,SG,0
82259,822,14.6,57,Dustin,Martinez,192.6,97.9,SG,0
82260,405,22.8,34,James,Cunningham,193,96.4,SG,0
82267,34,11,12,Joseph,Wallingford,199.1,100.9,SG,1
82269,708,19.4,9,Calvin,Heinecke,209.8,106.6,PF,1
82270,537,23.1,28,Angelo,Westbrook,215.8,105.4,C,0
82272,391,11.8,18,Joshua,Atsedu,200.5,101.8,SG,1
82274,376,20.1,14,Thomas,Evans,190.8,95.9,PG,0
82276,128,19.4,3,Stone,Coia,220.3,109.6,C,0
82277,761,21.1,5,Isaiah,Marfizo,203.9,102.5,SF,0
82281,722,15,6,Jacob,Bridges,198.2,99.3,SF,1
82284,607,30.3,4,Elijah River,Jefferson,204,101.6,SF,0
82285,778,11.9,5,Derrick,Taylor,190.8,94.2,PG,1
82288,692,17,11,Andrew,Mcomber,190.8,95.5,PG,1
82290,250,28.1,7,Ryan,Gatson,209.7,104.6,PF,0
82291,950,14.4,7,Nicholas,Hathaway,221.2,108.1,C,1
82294,934,14.4,28,Brandon,Zhivotov,206.8,102.5,PF,1
82295,784,21.4,2,Tyler,Pierce,194.9,97.9,SG,1
82298,386,19,18,Jairus,Stonecipher,193.3,98.1,SG,0
82299,826,20.1,6,Joshua,Conran,196.4,98.8,SG,1
82302,860,22.8,30,Drew,Sexton,195.1,99,SG,0
82303,614,19.2,22,Austin,Lee,217,108.8,C,0
82306,224,18.7,51,David,Lundeen,198.6,99.8,SF,0
82307,244,16.4,5,Torrence,Wald,190.8,95.1,PG,1
82310,336,20.1,44,Corey,Mccall,209.3,107.3,PF,0
82311,572,8.6,2,Jordan,Stoltzfus,210.1,105.3,PF,1
82312,455,17.2,24,Verdell,Green,190.8,95.2,PG,0
82313,256,24.3,26,Cody,Finney,223,112.1,C,0
82314,570,23,4,Jeremy,Blanc,215.1,105.4,C,0
82318,673,26.6,15,Javon,O'Hara,210.3,105.6,PF,0
82319,266,19.8,1,Kody,Ziemba,190.8,96.1,PG,1
82321,502,25.4,1,Zachary,Fiscus,202,101.7,SF,0
82325,672,30.3,4,Ace,Kujath,194.5,97.5,SG,0
82326,797,19.5,68,Savon,Banks,212.1,104.7,C,0
82327,418,9.3,7,Jack,Renke,206.7,105,PF,1
82330,714,22.1,21,Tristian,Stacks,201.7,100.3,SG,0
82333,157,11.8,8,Motique,Duren,190.8,96.6,PG,1
82334,474,24,3,Adam,Waterman,206.6,104.8,PF,0
82336,473,11.8,24,Christian,Morgan,197.5,97,SG,1
82338,342,25.2,4,Anthonie,Java,208.6,104,PF,0
82340,253,25.6,25,Quincy,Mower,190.8,94.6,PG,0
82341,163,27,2,Julian,Benjamin,210.2,106.3,PF,0
82342,670,22.9,3,Cory,Hathaway,224.6,112.9,C,0
82343,310,8.6,0,Matthew,Snart,197.3,99.1,SF,1
82344,926,13.9,2,Chandler,Rudolph,208.6,104.4,PF,1
82345,800,20,14,Brandon,Ryan,208.5,105.4,PF,0
82347,158,17.9,8,Clayton,Burks,211.5,105.5,PF,1
82351,29,14.3,24,Davion,Pollock,196.7,98.4,SG,1
82353,848,15.2,14,Ryan,Martin,190.8,93.2,PG,1
82356,136,24.3,9,Benjamin,Whitcomb,194.6,98.1,SG,0
82358,850,23.7,6,Nicholas,Wood,212.4,106.7,PF,1
82361,67,11.3,1,Khari,Welford,187.4,93.4,SG,1
82362,873,13.1,26,Montrey,Mitchell,190.8,94.9,PG,0
82363,729,18,13,David,Watkins,190.8,96.5,PG,1
82364,911,32.5,2,Mathew,Perry,190.8,94.9,PG,0
82365,205,32.8,7,Daravion,Shaw,194.6,96.7,SF,0
82366,957,15,27,Orlando,Lightner,211.7,106.9,PF,1
82370,801,24.7,10,Jyleo,Isaac,190.8,93.9,PG,1
82371,63,18.5,6,Marsalis,Phipps,200.8,99.1,SF,1
82372,157,21.3,8,Motique,Duren,190.8,96.6,PG,0
82373,414,20.1,69,Shawn,Daugherty,221.2,110.6,C,0
82375,567,25.1,4,Raymond,Oakley,210.3,105,PF,0
82376,792,15.4,20,Mark,Davis,211.2,106.3,PF,1
82377,621,21.5,17,Tyler,Kourouklis,220.4,111.3,C,0
82378,60,13.2,18,Collin,Bellington,210.7,105.4,PF,1
82380,697,24.1,55,Kendrick,Hester,219.5,108.7,C,0
82382,70,17.6,12,Dylan,Smith,190.8,94.7,PG,0
82383,80,24.4,18,Dillon,Kennedy,207.8,103.2,PF,0
82384,753,22.4,4,Arvilla,Wantings,211.5,105.7,PF,1
82385,416,14.6,5,Eric,Kalkman,214,106.1,PF,1
82388,944,20.3,20,Jordan,Feren,190.8,95.4,PG,0
82393,808,10.3,12,Zachery,Torgerson,200.2,101.9,SF,1
82394,869,16.2,15,Galen,Hudson,191.3,97.1,SG,1
82395,682,22.1,19,Dylan,Dilka,190.8,96.2,PG,0
82398,562,17,12,Christian,Simmons,199.1,99.8,SF,1
82401,663,19.8,0,Bishop,Emanuel,216.9,109.3,C,1
82402,559,13.3,18,Terrell,Duncan,190.8,95.9,PG,1
82404,767,13.2,9,Blayre,Jones,190.8,94.7,PG,1
82405,896,26.9,20,Wade,Baylor,215.7,108,PF,0
82406,926,17.2,27,Chandler,Rudolph,208.6,104.4,PF,0
82408,980,24.3,53,Chase,Goettelman,195.4,96.8,SF,0
82409,158,13.7,13,Clayton,Burks,211.5,105.5,PF,1
82410,854,14,9,Cassidy,Wake,203.2,102,SG,1
82412,201,27.8,23,Javon,Jackson,190.6,95.3,SG,0
82413,88,23.7,9,Taylor,Stouffer,190.8,95.8,PG,0
82414,413,19.3,29,Kyle,Long,190.8,94.5,PG,0
82415,39,20,4,Logan,Pooser,190.8,96,PG,0
82417,879,19.1,3,Erin,Hazard,191.1,95.1,SG,1
82418,459,22.6,8,Seth,Bower,190.8,94.5,PG,1
82419,855,17.8,15,Bruce,Hurt,190.8,93.9,PG,0
82422,862,17.1,11,Michael,Mattingley,225.2,111,C,1
82423,439,13.9,17,Keith,Johnson,214.9,107.9,C,1
82424,185,24.9,33,Jalan,Sanders,213.8,106.6,PF,0
82425,287,15.7,5,Adrian,Daniel,207.5,105,PF,1
82426,746,27.1,17,Kolton,Kohle,213.2,104.4,PF,0
82429,426,16.5,15,Jonathan,Nelson,203.8,104.1,SF,0
82431,768,23.3,32,Luke,Axelrod,196.4,98.4,SF,0
82432,397,19.1,1,Jordan,Singleton,199.8,100.6,SG,1
82434,872,15.1,11,Trayco,Thompson,193.4,96.9,SF,1
82435,50,24.1,14,Anthony,Ferris,217.6,109.4,C,0
82436,709,15.5,8,Yonael,Kiflom,190.6,93.4,SG,1
82437,405,7.2,12,James,Cunningham,193,96.4,SG,1
82439,167,11.4,12,David,Cooley,195,97.7,SF,1
82440,664,19.9,21,Royal,Wahlenmaier,217,108.4,C,0
82441,702,22.9,12,Tayler,Noffsinger,197.1,97.1,SG,0
82442,127,17.3,4,Roman,Wright-Jackson,199,99.2,SF,1
82443,282,20.9,22,James,Sternberg,190.8,95,PG,1
82446,588,17.1,2,Dmitry,Killingsworth,224.2,112.1,C,0
82448,455,19.9,15,Verdell,Green,190.8,95.2,PG,0
82451,860,12.6,16,Drew,Sexton,195.1,99,SG,1
82455,757,20.7,13,Oshay,Spicely,199.8,100.2,SF,1
82456,653,18.5,5,Devundrick,Pier,215.1,105.7,PF,1
82459,476,24,17,Gage,Masero,210.3,104.9,PF,0
82461,552,25.3,7,Anthony,Bannon,196.8,98.4,SG,0
82463,728,13.7,9,Dominik,Craig,190.8,95.2,PG,1
82465,103,15.5,7,Domenik,Martin,212.5,105.9,PF,0
82466,601,20.7,2,Osyrus,Kelly,217.4,108.8,C,1
82467,241,22.3,2,Quyncc,Camack,223.2,112.6,C,0
82469,852,21.3,2,Joseph,Coberly,211,103.6,PF,1
82471,544,21.8,11,Benjamin,Ball,196.3,97.4,SF,0
82474,564,20.9,2,Brandon,Burch,212.4,106.6,PF,1
82476,576,19.5,3,Brandon,Fair,199.3,101.3,SF,1
82480,151,21.4,2,Kashaun,Adams,197.6,99.1,SF,0
82481,696,18.9,10,Bryan,Deeb,208.6,103.1,PF,1
82482,873,16.4,2,Montrey,Mitchell,190.8,94.9,PG,1
82483,28,11.5,6,Jessey,Williams,219.7,110.8,C,1
82484,368,14.8,36,Morgan,Friedrich,190.8,96.8,PG,1
82485,501,29.5,5,Brandon,Wright,221.3,110.2,C,0
82489,176,29.3,43,Austin,Neuhalfen,219.9,109,C,0
82492,267,14.4,24,Elisha,Beards,194.7,96.6,SF,1
82493,88,23.9,18,Taylor,Stouffer,190.8,95.8,PG,0
82495,686,23.6,3,Cody,Orr-Scheel,207.8,103.3,PF,0
82498,518,28.9,10,Mack,Perez,190.8,94.3,PG,0
82501,634,21.3,3,Michael,Pipher,208.1,102.7,PF,1
82502,529,21.8,19,Jonathan,Dorrell,220.2,109.6,C,0
82503,189,16.8,22,James,Riley,216,108.5,C,1
82505,598,22.9,4,Joel,Anderson,190.8,96.7,PG,1
82508,746,25.7,27,Kolton,Kohle,213.2,104.4,PF,0
82510,506,18.9,5,Andrew,Kanatzar,202.3,102.6,SF,1
82512,586,13.6,2,Joshua,Carpenter,196.5,98.5,SF,1
82513,445,18.1,7,Brandon,Weaks,229.9,114.7,C,1
82514,42,21.3,3,Joseph,Arko,190.8,95.7,PG,0
82519,341,26.7,32,Dominique,Lloyd,190.8,94.5,PG,0
82520,583,26.5,3,Richard,Smith,216.8,108.7,C,0
82523,266,13.4,8,Kody,Ziemba,190.8,96.1,PG,1
82524,865,17.4,33,Jamal,Barnes,192.9,98.3,SG,1
82527,855,26.4,0,Bruce,Hurt,190.8,93.9,PG,0
82528,337,24.9,51,Shaqem,Preston,190.8,95.7,PG,0
82531,793,23.4,20,Eric,Mvogo,202.1,101.2,SF,1
82532,739,16.7,8,Mark,Adams Starkey,227.6,113.9,C,1
82534,893,13.9,16,Devon,Cooper,202.4,100.6,SF,1
82537,196,17,10,David,Crane,190.8,95.3,PG,1
82539,9,12.5,28,Kyle,Pereira,221.2,111.2,C,1
82540,396,18.3,21,Grant,Merewether,207.2,103.9,PF,1
82542,34,12.5,22,Joseph,Wallingford,199.1,100.9,SG,1
82543,936,17.2,5,Dalton,Corder,217,107.5,C,1
82544,610,27.5,3,Dillon,Johnson,207.7,103,PF,0
82545,556,19.5,10,Christian,Simmons,212.8,105.1,PF,0
82548,813,15.1,9,Dwayne,Glosson,190.8,95.4,PG,1
82549,595,13,19,Mitchell,Johnson,196.9,97.1,SF,1
82552,539,19.7,9,Kentuan,Leverette,223,112.2,C,1
82554,390,18.3,1,Elliot,Ayers,195.1,96.4,SG,1
82555,515,22.9,9,Keliq,Tesfai,195.1,96.9,SG,0
82556,346,30.2,7,Vincent,Stout,190.8,94.9,PG,0
82561,32,18.8,31,Ryan,Bodendorfer,192.5,96.4,SG,0
82563,472,16.1,11,Matthew,Chandler,190.8,95.4,PG,1
82565,709,18,3,Yonael,Kiflom,190.6,93.4,SG,1
82566,721,18.7,1,Faunte,Lee,202.9,100.1,SF,1
82567,122,26.3,6,Taylon,Laisure,195,97.6,SF,0
82568,120,22.1,11,Jack,Harvey,205.1,103.4,SF,0
82570,57,26.6,8,Sean,Johnson,218.3,109.5,C,0
82572,732,14.1,15,Thomas,Kieta,190.8,95.9,PG,1
82575,551,17.6,5,Isaiah,Davis,190.8,93.9,PG,1
82576,46,20.2,5,Michael,Ruggeri,190.4,96,SG,1
82580,466,17.7,1,Beau,Schmalz,195.5,99.2,SG,1
82581,482,17.6,8,Dylan,Sinclair,210.7,105.3,PF,1
82582,977,19.3,4,Antwann,Whitney,219.7,109.1,C,1
82583,510,19.9,2,David,Shakin,196.6,98.2,SG,1
82585,577,22.3,4,Romario,Hawley,213.5,104.6,C,0
82586,575,20.9,17,Russell,Jackson,202.6,100.8,SF,0
82588,895,13.7,2,Lamar,Jackson,197.2,98.1,SF,1
82589,80,22.7,0,Dillon,Kennedy,207.8,103.2,PF,1
82597,730,24.2,8,Jacob,Rae,219.4,109.1,C,0
82598,475,20.7,9,Juwan,Sentino,199.2,101,SF,0
82599,249,25.6,11,Desmond,Abdelgadir,218.5,110.1,C,0
82600,317,27.3,2,Jeremy,Anderson,222.2,112.4,C,0
82608,888,14.2,17,Connor,Haviland,222.3,111.3,C,1
82609,696,20,9,Bryan,Deeb,208.6,103.1,PF,0
82610,89,30.2,18,Marc,Idlett,198.4,99,SG,0
82611,982,22.4,3,Andrew,Underwood,219.5,109.9,C,0
82613,925,13.9,22,Johnathan,Penn,208.7,105.7,PF,1
82614,260,13.9,8,Nathaniel,Palermo,190.8,95.1,PG,1
82616,168,26.2,7,Felix,Cranmer,195.9,99.1,SF,0
82617,696,24.6,16,Bryan,Deeb,208.6,103.1,PF,0
82619,222,19.5,28,Wyatt,Zimecki,190.8,96.9,PG,0
82620,973,25.5,29,Gerald,Phare,190.8,95.3,PG,0
82622,548,16.5,22,Christopher,Miner,190.8,93.9,PG,1
82624,813,18.4,34,Dwayne,Glosson,190.8,95.4,PG,0
82625,953,16.1,3,Tairee,Howard,190.8,95.3,PG,1
82630,370,13.4,32,Guy,Morgan,197.9,97.9,SF,0
82631,519,19.6,8,Darryl,Harrell,190.8,96.2,PG,0
82632,553,21.7,22,Marcellus,Pennington,192.4,95.2,SG,0
82633,974,24.2,8,Matthew,Duke,222.7,111,C,1
82636,323,24.8,1,Sesugh,Ganaway,194.2,98.8,SG,1
82637,298,21.2,14,Joshua,Waechter,209.8,106.1,PF,0
82638,106,21.1,3,Jesse,Laberteaux,210.3,105.6,PF,1
82639,904,21.4,15,Andrew,Willsky,205.4,103.8,SF,0
82640,716,12.8,25,Cody,Lantsov,199.2,99,SF,1
82643,277,12.6,1,Shannon,Woodard,190.8,95.3,PG,1
82644,404,20.7,8,Falcon,Smith,218.9,109.4,C,0
82649,614,24.8,14,Austin,Lee,217,108.8,C,0
82651,923,13.1,1,Shaquille,Bryant,225.2,112.3,C,1
82656,136,26.2,27,Benjamin,Whitcomb,194.6,98.1,SG,0
82657,938,27.4,40,Trenton,Rastrelli,213.6,107.6,PF,0
82658,708,19.1,2,Calvin,Heinecke,209.8,106.6,PF,1
82659,618,14.4,25,Hart,Sawaged,213,106.1,PF,0
82661,345,18.3,2,Christopher,Yussufu,190.8,95.2,PG,1
82662,269,22.5,7,Brandon,Person,209,105.5,PF,1
82663,826,7.6,43,Joshua,Conran,196.4,98.8,SG,1
82667,137,21.8,15,Eugene,Ba,215.7,106.1,PF,1
82670,586,25.3,1,Joshua,Carpenter,196.5,98.5,SF,0
82673,449,19.4,6,Marvin,Black,203.9,100.1,PF,1
82674,993,18.3,23,Keenan,Moore,206.3,103.4,SF,0
82676,359,21.8,5,Jarmosley,Mcknight,190,93.5,SG,0
82680,548,17.1,8,Christopher,Miner,190.8,93.9,PG,1
82683,67,26.1,20,Khari,Welford,187.4,93.4,SG,0
82687,708,23.9,4,Calvin,Heinecke,209.8,106.6,PF,0
82688,501,21.3,10,Brandon,Wright,221.3,110.2,C,1
82691,476,21.6,32,Gage,Masero,210.3,104.9,PF,0
82693,718,22.7,29,Kaddis,Harmon,190.8,95.9,PG,0
82694,118,17.7,7,Gunner,Oxenreider,190.8,95.1,PG,1
82695,384,12.2,19,Garrett,Mccomas,200.5,101.4,SF,1
82696,261,13.9,9,Trayvon,Scott,195.7,95.9,SF,1
82697,42,23.6,0,Joseph,Arko,190.8,95.7,PG,0
82698,712,23.6,12,Joshua,Mudick,196.9,97.8,SG,0
82699,970,16.3,3,Alexander,Galvin,198.9,98.8,SF,1
82703,506,15.4,16,Andrew,Kanatzar,202.3,102.6,SF,1
82704,618,14,14,Hart,Sawaged,213,106.1,PF,1
82707,72,18.9,19,Russell,Johnson,188.4,92.7,SG,0
82708,526,20.4,7,Jacob,Willey,218.9,109.4,C,0
82710,584,16.4,9,Tyler,Dickinson,220.4,111,C,1
82711,113,23.9,18,Christopher,Rodrigues,196.2,96.9,SF,0
82715,905,21.2,0,Le'Ondre,Thomas,197.7,101.3,SF,0
82716,264,24,5,Chase,Lambert,217.2,110.4,C,0
82719,161,20.2,9,Dequan,Torrence,198.6,99.6,SG,1
82721,965,20.9,23,Thomas,Elie,207.2,103.4,PF,0
82722,161,27.2,37,Dequan,Torrence,198.6,99.6,SG,0
82723,987,23.5,6,Eddric,Hicks,205.2,103.2,PF,1
82725,270,21.2,6,Andrew,English,205.3,102.2,PF,1
82726,288,22.4,1,Aaron,Stieb,190.8,96.9,PG,1
82727,953,15.2,31,Tairee,Howard,190.8,95.3,PG,0
82728,473,14.6,21,Christian,Morgan,197.5,97,SG,1
82729,167,16.8,21,David,Cooley,195,97.7,SF,1
82730,523,23,24,Jordan,Weinand,221.5,112.6,C,0
82733,759,29.3,8,Braeton,Hale,205.2,101.7,SF,0
82734,313,17.9,6,Tiberius,Parker,187.1,92.9,SG,1
82735,115,9.5,6,Obera,Robinson,224.7,110.9,C,1
82738,722,20.9,51,Jacob,Bridges,198.2,99.3,SF,0
82741,789,21.3,1,Kristopher,Garcia,211.7,107.4,PF,1
82746,895,13.1,5,Lamar,Jackson,197.2,98.1,SF,1
82748,491,26.6,7,Deandre,Norman,203.8,102.9,SF,0
82750,966,20.4,5,Ryan,Dyer,206.5,104.1,PF,1
82751,996,18.3,0,Logan,Pinion,196.6,97.2,SG,1
82752,104,22,3,Christopher,Klein,218,109.1,PF,1
82753,50,28.2,4,Anthony,Ferris,217.6,109.4,C,0
82755,96,22.8,3,Kyle,Thorn,205.6,103.5,SF,0
82758,79,21.9,3,Devante,Bordeaux,200,98.8,SF,0
82759,633,17.2,29,Ryan,Amaha,207,104.6,PF,0
82760,220,11.6,35,Kurtis,Hunchar,223.5,110.9,C,0
82762,330,25.2,3,Robert,Baeckel,207.4,104.4,SF,0
82763,502,20,3,Zachary,Fiscus,202,101.7,SF,1
82764,310,11.9,19,Matthew,Snart,197.3,99.1,SF,1
82765,890,17.5,15,Scott,Crews,201.3,100.2,SF,0
82766,708,25.8,2,Calvin,Heinecke,209.8,106.6,PF,0
82767,516,20.1,5,Alexander,Wolf,194.7,97.2,SF,1
82770,22,14.5,3,Christopher,Bartnik,203.6,101,SF,1
82771,190,24.1,26,Blaine,Weaver,217.6,108.3,PF,0
82774,85,22.7,16,Isaac,Penny,211.8,106.7,PF,0
82776,415,19.2,54,Antonio,James,215.4,108.3,C,0
82778,445,28.1,2,Brandon,Weaks,229.9,114.7,C,0
82779,672,21,0,Ace,Kujath,194.5,97.5,SG,1
82782,734,19.1,16,Sean,Edmundson,199,99.3,SG,0
82783,647,11.8,0,Dominic,Mitchell,210.6,105.2,PF,1
82784,794,16.6,8,Shawn,Schloesser,210.3,105.7,PF,1
82787,563,9.8,7,Tyler,Allmon,202.2,100,SF,1
82789,72,14,19,Russell,Johnson,188.4,92.7,SG,1
82790,533,8.2,5,Vincent Ray,Davis,190.8,95.1,PG,1
82795,659,22.6,23,Phillip,Johnson,190.8,94.8,PG,0
82801,112,19.9,15,Casey,Laustsen,195.9,99.3,SF,0
82803,3,32.8,5,Tyler,Johnson,190.8,94.5,PG,0
82805,105,25.9,12,Ronnie,Wofford,190.8,95.2,PG,0
82808,425,5.3,64,Tamarian,Mensah,190.8,94.3,PG,0
82810,905,21.9,0,Le'Ondre,Thomas,197.7,101.3,SF,0
82813,679,27.1,45,Deray,Howell,216.4,107.3,C,0
82814,563,20.1,7,Tyler,Allmon,202.2,100,SF,1
82817,519,20.3,6,Darryl,Harrell,190.8,96.2,PG,1
82818,860,20.1,22,Drew,Sexton,195.1,99,SG,0
82820,899,19.8,28,Nalajuan,Hutchinson,194.3,97.4,SF,0
82822,582,20.8,37,James,Keith,210.9,105.9,SF,0
82823,963,15.8,11,Eugene,Adetoye,221.1,110.2,C,1
82825,68,25.2,47,Charles,Nielsen,190.8,95.1,PG,0
82827,101,20.3,13,Tyler,Atsedu,190.8,96.1,PG,1
82828,608,12.8,7,Devin,Ryan,196.1,98.7,SG,1
82831,110,17,22,Cory,Clark,194.9,97.8,SF,0
82833,426,28.8,32,Jonathan,Nelson,203.8,104.1,SF,0
82834,456,12.6,57,Chad,Bodlak,215.4,107.3,C,0
82842,490,14,11,Timothy,Gotta,211.7,106.2,PF,1
82849,816,20.9,30,Logan,Elliott,193.7,98.6,SG,0
82850,228,22.7,1,William,Rosen,199.8,100.9,SG,1
82855,974,17.3,10,Matthew,Duke,222.7,111,C,0
82856,354,12.4,11,Mackenzie,Mitchell,199.7,98.8,SF,1
82857,222,18.1,22,Wyatt,Zimecki,190.8,96.9,PG,0
82858,140,23.2,1,Kyle,Knapp,206.9,104.1,SF,0
82859,548,26.1,2,Christopher,Miner,190.8,93.9,PG,0
82862,701,16.9,14,Joshua,Mccray,190.8,95.6,PG,1
82864,249,19.2,23,Desmond,Abdelgadir,218.5,110.1,C,0
82865,513,19.9,17,Ronald,Fletcher,202.8,101.8,SF,0
82866,388,17.8,3,Mark,Eckhardt,200.3,100.6,SF,1
82877,156,19.7,12,Edward,Lashbrook,208.1,105.1,PF,1
82878,1,18.2,4,Terell,Moore,219.8,110.9,C,1
82885,21,27,12,Domenic,Cain,199.7,99.2,SF,0
82887,550,12.7,12,Scott,Stewart,190.8,94,PG,1
82888,628,16.2,34,Michael,Schultz,199.1,98.8,SG,0
82892,600,16,1,John,Zavilla,211.6,105.5,PF,1
82894,216,21.2,8,Jason,Vacek,215.8,107.6,C,0
82896,941,15.1,19,Steven,Jackson,211.7,106.7,PF,1
82897,129,30.8,16,Deandre,Stamps,194.9,98,SF,0
82899,379,19,18,Ibrahima,Wimberly,190.2,95.3,SG,1
82902,429,21.3,11,William,Mack,190.8,94.9,PG,1
82903,464,17.8,2,Michael,Thompson,224.6,112,C,1
82905,540,21.4,8,Kalvyn,Risedorf,190.8,96.5,PG,0
82908,946,16.6,19,Jack,Luckner,200.1,99.7,SF,0
82909,417,19,8,Alexander,Buss-Roberts,190.8,93.2,PG,0
82910,939,13,8,Antoine,Ware,189.6,94.7,SG,1
82911,704,15.8,14,Brandon,Jackson,198.8,98.9,SF,1
82912,710,21.4,8,Chad,Smith,190.8,95.4,PG,1
82915,960,20.2,24,Morgan,Abell,199.4,99.2,SF,0
82916,798,7.1,14,Brandon,Kistler,215.8,108.1,PF,1
82917,262,22.8,9,Michael,Hall,209.1,103.6,PF,1
82918,864,12.6,9,Christian,Bantis,190.8,96.2,PG,1
82919,893,18,0,Devon,Cooper,202.4,100.6,SF,0
82920,459,16.6,5,Seth,Bower,190.8,94.5,PG,1
82923,363,13.1,4,Isaiah,Williams,198.7,100.4,SF,1
82926,144,22.7,12,Brady,Stankiewicz,190.8,96.9,PG,0
82927,583,19.9,3,Richard,Smith,216.8,108.7,C,1
82928,61,24.6,9,Darrell,Johnson,190.8,95.7,PG,0
82931,450,15.6,23,Jacob,Debord,197.1,100.5,SF,0
82933,792,23.5,6,Mark,Davis,211.2,106.3,PF,1
82936,774,8.6,8,Daniel,Eichler,190.8,96.9,PG,1
82937,609,20.7,9,Jordan,Salat,214,105.9,PF,1
82938,400,29.5,1,Sosoon,Lambert,212,105.7,PF,0
82939,293,26.1,16,Anthony,Reid,213.6,105.9,PF,0
82940,5,24,12,Terrell,Sidberry-White,201.9,100.3,SF,0
82943,131,20.1,2,Jarade,Debose,209.6,105.1,PF,1
82944,792,26,2,Mark,Davis,211.2,106.3,PF,1
82946,368,29.7,21,Morgan,Friedrich,190.8,96.8,PG,0
82948,728,15.7,12,Dominik,Craig,190.8,95.2,PG,1
82950,942,24.4,3,Jarett,Diltz,190.8,93.6,PG,1
82951,125,18.3,15,Wadell,Lincoln,195.7,97.5,SG,1
82953,892,18.3,7,Conner,Graef,205.1,102.3,PF,1
82954,757,23.1,7,Oshay,Spicely,199.8,100.2,SF,0
82958,699,12.2,2,Matthew,Starling,190.8,95.5,PG,1
82959,822,21.4,1,Dustin,Martinez,192.6,97.9,SG,1
82960,732,19.8,0,Thomas,Kieta,190.8,95.9,PG,0
82961,80,19.9,5,Dillon,Kennedy,207.8,103.2,PF,1
82962,83,17.3,11,Kylan,Mcwilliams,197.5,97.7,SG,1
82964,282,12.9,23,James,Sternberg,190.8,95,PG,0
82966,805,22.6,15,Tristen,Legg,211.7,107.1,PF,0
82967,318,15,6,Kirk,Noureddine,204.5,101.4,SF,1
82969,622,16.6,2,Jack,Gandee,209.3,105.5,PF,0
82970,336,15.9,19,Corey,Mccall,209.3,107.3,PF,0
82971,928,23.1,11,Kevin,Kahle,205,99.8,SF,1
82973,451,23.7,2,Prennis,Clark,213.8,105.4,PF,1
82975,301,16.6,13,L'Trel,Jones,190.8,98.1,PG,1
82981,546,25.7,25,Jace,Lehman,196.9,98.9,SF,0
82986,759,10.5,21,Braeton,Hale,205.2,101.7,SF,1
82987,231,22.2,21,Tory,Capel,208.8,104.8,PF,0
82989,127,19.9,16,Roman,Wright-Jackson,199,99.2,SF,0
82990,136,29.3,12,Benjamin,Whitcomb,194.6,98.1,SG,0
82991,360,14.5,25,Troy,Schurr,190.8,93.9,PG,1
82995,35,27,2,Raheim,Sandoval,220.5,110.6,C,0
82996,721,21.3,2,Faunte,Lee,202.9,100.1,SF,1
82997,8,5.3,9,Nicholas,Grantham,198.9,100.1,SG,1
82998,329,22.9,8,Damari,Salter,190.8,95.4,PG,0
82999,614,18.4,9,Austin,Lee,217,108.8,C,0
83002,911,15.3,2,Mathew,Perry,190.8,94.9,PG,1
83003,108,22.3,2,Austin,Allen,215.5,108.4,PF,0
83007,732,20.4,3,Thomas,Kieta,190.8,95.9,PG,1
83008,568,21.5,1,Nicholas,Martin,190.8,96,PG,0
83012,43,23.1,21,Ryan,Johnson-Hayward,192.1,95.1,SG,0
83013,86,31.4,0,John,Eden,195.7,98.1,SF,0
83016,763,16.6,3,Mohamed,Howard,190.8,94.7,PG,1
83018,259,19.8,3,Devante,Martinez Dozier,197.6,99.8,SG,0
83022,99,18.8,2,William,Mcheard,211.1,104.5,PF,0
83023,181,22.4,7,Nauru,Joy,201.7,98.9,SF,0
83024,277,22.5,33,Shannon,Woodard,190.8,95.3,PG,0
83028,686,17.5,18,Cody,Orr-Scheel,207.8,103.3,PF,1
83030,777,12.7,39,Austin,Alexander,224.7,110.7,C,1
83032,647,25.4,3,Dominic,Mitchell,210.6,105.2,PF,0
83034,710,23.7,16,Chad,Smith,190.8,95.4,PG,0
83037,127,17.9,8,Roman,Wright-Jackson,199,99.2,SF,1
83039,822,21.2,1,Dustin,Martinez,192.6,97.9,SG,1
83042,447,15.6,12,Patric,Trott II,190.8,93.9,PG,1
