S.No,Headline,Source,Link,Category,Timestamp
328,Škoda to introduce next generation Octavia RS in India,Hindu,https://www.thehindu.com/business/%C5%A1koda-to-introduce-next-generation-octavia-rs-in-india/article70093177.ece,Business,"Thu, 25 Sep 2025 23:14:11 +0530"
329,Natco Pharma mulls demerger of agro business,Hindu,https://www.thehindu.com/business/natco-pharma-mulls-demerger-of-agro-business/article70094763.ece,Business,"Thu, 25 Sep 2025 23:12:45 +0530"
330,"Coca-Cola bottlers to invest ₹25,760 crore in India's food processing sector",Hindu,https://www.thehindu.com/business/coca-cola-bottlers-to-invest-25760-crore-in-indias-food-processing-sector/article70094821.ece,Business,"Thu, 25 Sep 2025 22:55:10 +0530"
331,"Standard Chartered, CCIL and IFSCA to open dollar clearing facility on October 7",Hindu,https://www.thehindu.com/business/standard-chartered-ccil-and-ifsca-to-open-dollar-clearing-facility-on-october-7/article70093833.ece,Business,"Thu, 25 Sep 2025 22:52:41 +0530"
332,TVS Motor to buy Italian automotive design firm Engines Engineering,Hindu,https://www.thehindu.com/business/tvs-motor-to-buy-italian-automotive-design-firm-engines-engineering/article70094079.ece,Business,"Thu, 25 Sep 2025 22:49:47 +0530"
333,Outward remittances under LRS dips 11% in July to $2452.93 million,Hindu,https://www.thehindu.com/business/outward-remittances-under-lrs-dips-11-in-july-to-245293-million/article70094648.ece,Business,"Thu, 25 Sep 2025 22:47:45 +0530"
334,Late Cyrus Mistry son Firoz joins Afcons Board,Hindu,https://www.thehindu.com/business/late-cyrus-mistry-son-firoz-joins-afcons-board/article70093105.ece,Business,"Thu, 25 Sep 2025 22:45:29 +0530"
335,Elitecon International to raise ₹300 crore by QIP,Hindu,https://www.thehindu.com/business/elitecon-international-to-raise-300-crore-by-qip/article70092986.ece,Business,"Thu, 25 Sep 2025 22:39:37 +0530"
336,"Nuvama, C&W-backed fund buys office campus in Chennai from Keppel for ₹2,550 crore",Hindu,https://www.thehindu.com/business/nuvama-cw-backed-fund-buys-office-campus-in-chennai-from-keppel-for-2550-crore/article70094828.ece,Business,"Thu, 25 Sep 2025 22:37:27 +0530"
337,"Industry sought extension of subsidies for e-2 wheelers, but unlikely: Kinetic Green’s Motwani",Hindu,https://www.thehindu.com/business/industry-sought-extension-of-subsidies-for-e-2-wheelers-but-unlikely-kinetic-greens-motwani/article70093196.ece,Business,"Thu, 25 Sep 2025 21:29:35 +0530"
338,"Spanish data centre firm Submer opens shop in India, plans manufacturing",Hindu,https://www.thehindu.com/business/Industry/spanish-data-centre-firm-submer-opens-shop-in-india-plans-manufacturing/article70093551.ece,Business,"Thu, 25 Sep 2025 20:49:12 +0530"
339,Income Tax department extends deadline for tax audit report submission to October 31,Hindu,https://www.thehindu.com/business/Economy/income-tax-department-extends-deadline-for-tax-audit-report-submission-to-october-31/article70093386.ece,Business,"Thu, 25 Sep 2025 18:15:17 +0530"
340,RBI mandates tougher authentication process for digital transactions,Hindu,https://www.thehindu.com/business/Economy/rbi-mandates-tougher-authentication-process-for-digital-transactions/article70092908.ece,Business,"Thu, 25 Sep 2025 16:31:55 +0530"
341,"The Hindu Mind highlights: Telangana Dy CM Bhatti Vikramarka Mallu, Kerala FM K.N. Balagopal speak on GST 2.0",Hindu,https://www.thehindu.com/business/Economy/the-hindu-mind-conversation-bhatti-vikramarka-mallu-kn-balagopal-gst-september-25-2025/article70092752.ece,Business,"Thu, 25 Sep 2025 15:17:26 +0530"
342,"Uttar Pradesh traders, consumers will gain most from GST reforms: CM Yogi Adityanath",Hindu,https://www.thehindu.com/news/national/uttar-pradesh/uttar-pradesh-traders-consumers-will-gain-most-from-gst-reforms-cm-yogi-adityanath/article70089230.ece,Business,"Thu, 25 Sep 2025 12:33:29 +0530"
343,"Gold slips ₹125 to ₹1,12,430/10 g in futures trade as investors eye U.S. inflation data",Hindu,https://www.thehindu.com/business/markets/gold-slips-125-to-11243010-g-in-futures-trade-as-investors-eye-us-inflation-data/article70092198.ece,Business,"Thu, 25 Sep 2025 12:12:39 +0530"
344,Surge in silver jewellery imports from Thailand spurs DGFT to impose strict restrictions,Hindu,https://www.thehindu.com/business/Industry/surge-in-silver-jewellery-imports-from-thailand-spurs-dgft-to-impost-strict-restrictions/article70092086.ece,Business,"Thu, 25 Sep 2025 12:01:21 +0530"
345,"Cabinet approves ₹69,725 crore package to revitalise shipbuilding, maritime ecosystem",Hindu,https://www.thehindu.com/news/national/cabinet-approves-69725-crore-package-to-revitalise-shipbuilding-maritime-ecosystem/article70092120.ece,Business,"Thu, 25 Sep 2025 11:41:35 +0530"
346,"Stock markets fall in early trade on relentless foreign fund outflows, H-1B visa fee concerns",Hindu,https://www.thehindu.com/business/markets/stock-markets-fall-in-early-trade-on-relentless-foreign-fund-outflows-h-1b-visa-fee-concerns/article70091966.ece,Business,"Thu, 25 Sep 2025 10:17:55 +0530"
347,Rupee recovers 15 paise from all-time low to 88.60 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/markets/rupee-recovers-15-paise-from-all-time-low-to-8860-against-us-dollar-in-early-trade/article70091935.ece,Business,"Thu, 25 Sep 2025 10:08:16 +0530"
348,Collins Aerospace working on restoring software for airlines hit by cyberattack,Hindu,https://www.thehindu.com/sci-tech/technology/collins-aerospace-working-on-restoring-software-for-airlines-hit-by-cyberattack/article70091773.ece,Business,"Thu, 25 Sep 2025 10:00:35 +0530"
349,Intel seeks investment from Apple: Report,Hindu,https://www.thehindu.com/sci-tech/technology/intel-seeks-investment-from-apple-report/article70091789.ece,Business,"Thu, 25 Sep 2025 09:41:28 +0530"
350,"Lenovo, Nutanix deepen alliance to deliver AI-ready cloud infra in India",Hindu,https://www.thehindu.com/business/Industry/lenovo-nutanix-deepen-alliance-to-deliver-ai-ready-cloud-infra-in-india/article70084613.ece,Business,"Thu, 25 Sep 2025 07:31:53 +0530"
351,Capri Global to raise upto ₹400 crore via NCD issue,Hindu,https://www.thehindu.com/business/Industry/capri-global-to-raise-upto-400-crore-via-ncd-issue/article70089160.ece,Business,"Thu, 25 Sep 2025 07:28:52 +0530"
352,Sudhanshu Vats named as new chairman of ASCI,Hindu,https://www.thehindu.com/business/sudhanshu-vats-named-as-new-chairman-of-asci/article70081459.ece,Business,"Thu, 25 Sep 2025 07:21:04 +0530"
353,Glottis Limited fixes IPO price band at ₹120-₹129 per share,Hindu,https://www.thehindu.com/business/markets/glottis-limited-fixes-ipo-price-band-at-120-129-per-share/article70089136.ece,Business,"Thu, 25 Sep 2025 07:11:37 +0530"
354,No takers yet for govt’s EV import scheme,Hindu,https://www.thehindu.com/business/no-takers-yet-for-govts-ev-import-scheme/article70089666.ece,Business,"Wed, 24 Sep 2025 22:54:40 +0530"
355,Gem and Jewellery sector seeks urgent relief as U.S. tariff hits hard,Hindu,https://www.thehindu.com/business/gem-and-jewellery-sector-seeks-urgent-relief-as-us-tariff-hits-hard/article70089263.ece,Business,"Wed, 24 Sep 2025 22:47:25 +0530"
356,"Justice on GST disputes will now be fair, fast, transparent and accessible: FM Sitharaman",Hindu,https://www.thehindu.com/business/justice-on-gst-disputes-will-now-be-fair-fast-transparent-and-accessible-fm-sitharaman/article70089643.ece,Business,"Wed, 24 Sep 2025 22:43:22 +0530"
357,"UPI now accepted in Qatar, Qatar Duty Free becomes first merchant",Hindu,https://www.thehindu.com/business/upi-now-accepted-in-qatar-qatar-duty-free-becomes-first-merchant/article70090456.ece,Business,"Wed, 24 Sep 2025 22:36:59 +0530"
358,ONGC eyes acquisition of 2.5-3 GW renewable energy projects,Hindu,https://www.thehindu.com/business/ongc-eyes-acquisition-of-25-3-gw-renewable-energy-projects/article70090466.ece,Business,"Wed, 24 Sep 2025 22:34:02 +0530"
359,"Camera maker OM System re-enters India, eyes strong growth",Hindu,https://www.thehindu.com/business/camera-maker-om-system-re-enters-india-eyes-strong-growth/article70084625.ece,Business,"Wed, 24 Sep 2025 22:22:29 +0530"
360,Growth outlook for H2 is one of optimism: RBI Bulletin,Hindu,https://www.thehindu.com/business/growth-outlook-for-h2-is-one-of-optimism-rbi-bulletin/article70090014.ece,Business,"Wed, 24 Sep 2025 21:23:15 +0530"
361,"Glenmark, Hengrui Pharma in pact for cancer drug",Hindu,https://www.thehindu.com/business/glenmark-hengrui-pharma-in-pact-for-cancer-drug/article70090084.ece,Business,"Wed, 24 Sep 2025 21:14:38 +0530"
362,U.S. FDA nod for Lupin’s copy of Gilead Sciences’ HIV drug,Hindu,https://www.thehindu.com/business/Industry/us-fda-nod-for-lupins-copy-of-gilead-sciences-hiv-drug/article70089677.ece,Business,"Wed, 24 Sep 2025 21:04:31 +0530"
363,"KreditVenture NBFC launched to serve MSMEs in tier 2, 3 cities",Hindu,https://www.thehindu.com/business/kreditventure-nbfc-launched-to-serve-msmes-in-tier-2-3-cities/article70085724.ece,Business,"Wed, 24 Sep 2025 21:03:08 +0530"
364,"Dr. Reddy’s, Hetero to supply Gilead’s HIV drug Lenacapavir at $40",Hindu,https://www.thehindu.com/business/dr-reddys-hetero-to-supply-gileads-hiv-drug-lenacapavir-at-40/article70090007.ece,Business,"Wed, 24 Sep 2025 21:00:57 +0530"
365,"GAIL board okays ₹5,364 crore Jamnagar-Loni LPG doubling pipeline capacity project",Hindu,https://www.thehindu.com/business/gail-board-okays-5364-crore-jamnagar-loni-lpg-doubling-pipeline-capacity-project/article70089701.ece,Business,"Wed, 24 Sep 2025 20:14:09 +0530"
366,"Coffee Board to hold awareness programmes on EUDR compliance, says CEO",Hindu,https://www.thehindu.com/business/coffee-board-to-hold-awareness-programmes-on-eudr-compliance-says-ceo/article70085100.ece,Business,"Wed, 24 Sep 2025 20:07:41 +0530"
367,"Sensex, Nifty decline for fourth day on profit taking in bank, auto shares; Sensex down 386 points",Hindu,https://www.thehindu.com/business/markets/sensex-nifty-decline-for-fourth-day-on-profit-taking-in-bank-auto-shares-sensex-down-386-points/article70088632.ece,Business,"Wed, 24 Sep 2025 17:11:17 +0530"
368,Rupee recovers 2 paise to close at 88.71 against U.S. dollar,Hindu,https://www.thehindu.com/business/markets/rupee-recovers-2-paise-to-close-at-8871-against-us-dollar/article70088657.ece,Business,"Wed, 24 Sep 2025 17:01:51 +0530"
369,"Adani says SEBI ruling vindicates group, signals resilience in post-Hindenburg era",Hindu,https://www.thehindu.com/business/Industry/adani-says-sebi-ruling-vindicates-group-signals-resilience-in-post-hindenburg-era/article70088194.ece,Business,"Wed, 24 Sep 2025 15:11:53 +0530"
370,Ambani’s Reliance Consumer Products Limited to set up integrated manufacturing facility in Tamil Nadu,Hindu,https://www.thehindu.com/news/national/tamil-nadu/ambani-reliance-consumer-products-limited-to-set-up-integrated-manufacturing-facility-in-tamil-nadu/article70087781.ece,Business,"Wed, 24 Sep 2025 14:55:09 +0530"
371,GST 2.0 draws shoppers across Amazon and Flipkart,Hindu,https://www.thehindu.com/sci-tech/technology/gst-20-draws-shoppers-across-amazon-and-flipkart/article70087970.ece,Business,"Wed, 24 Sep 2025 13:40:31 +0530"
372,OpenAI’s Sam Altman and Nvidia’s Jensen Huang cautiously praise Trump’s H-1B visa fee: Report,Hindu,https://www.thehindu.com/sci-tech/technology/openais-sam-altman-and-nvidias-jensen-huang-cautiously-praise-trumps-h-1b-visa-fee-report/article70087906.ece,Business,"Wed, 24 Sep 2025 13:27:54 +0530"
373,Walmart-backed PhonePe files confidential papers for IPO,Hindu,https://www.thehindu.com/business/markets/walmart-backed-phonepe-files-confidential-ipo/article70087861.ece,Business,"Wed, 24 Sep 2025 13:05:04 +0530"
374,India-U.S. to increase energy trade in coming years: Commerce Minister Goyal says in New York,Hindu,https://www.thehindu.com/business/Economy/india-us-to-increase-energy-trade-in-coming-years-commerce-minister-goyal-says-in-new-york/article70087655.ece,Business,"Wed, 24 Sep 2025 12:10:50 +0530"
375,"Stock markets decline in early trade on foreign fund outflows, U.S. H-1B visa fees concerns",Hindu,https://www.thehindu.com/business/markets/stock-markets-decline-in-early-trade-on-foreign-fund-outflows-us-h-1b-visa-fees-concerns/article70087379.ece,Business,"Wed, 24 Sep 2025 10:41:07 +0530"
376,"EU queries Apple, Google, Microsoft over financial scams",Hindu,https://www.thehindu.com/sci-tech/technology/eu-queries-apple-google-microsoft-over-financial-scams/article70087252.ece,Business,"Wed, 24 Sep 2025 10:22:57 +0530"
377,Rupee falls 7 paise to 88.80 against U.S. dollar in early trade,Hindu,https://www.thehindu.com/business/markets/rupee-dollar-rate-falls-all-time-low-updates-september-24-2025/article70087349.ece,Business,"Wed, 24 Sep 2025 09:53:29 +0530"
378,Google turns AI setbacks into dominance in just one year,Hindu,https://www.thehindu.com/sci-tech/technology/google-turns-ai-setbacks-into-dominance-in-just-one-year/article70087242.ece,Business,"Wed, 24 Sep 2025 09:48:47 +0530"
379,Amazon trial begins on FTC claims it duped Prime subscribers,Hindu,https://www.thehindu.com/sci-tech/technology/amazon-trial-begins-on-ftc-claims-it-duped-prime-subscribers/article70087247.ece,Business,"Wed, 24 Sep 2025 09:15:46 +0530"
380,"OpenAI shows off Stargate AI data centre in Texas and plans 5 more elsewhere with Oracle, Softbank",Hindu,https://www.thehindu.com/sci-tech/technology/openai-shows-off-stargate-ai-data-centre-in-texas-and-plans-5-more-elsewhere-with-oracle-softbank/article70087256.ece,Business,"Wed, 24 Sep 2025 08:53:38 +0530"
381,Deeply concerned by Karnataka High Court’s order: X Corp,Hindu,https://www.thehindu.com/sci-tech/technology/deeply-concerned-by-karnataka-high-courts-order-x-corp/article70107687.ece,SciTech,"Mon, 29 Sep 2025 10:27:54 +0530"
382,"Trump mulls tariffs on foreign electronics based on number of chips, sources say",Hindu,https://www.thehindu.com/sci-tech/technology/trump-mulls-tariffs-on-foreign-electronics-based-on-number-of-chips-sources-say/article70107521.ece,SciTech,"Mon, 29 Sep 2025 10:14:44 +0530"
383,Australian telco Optus suffers fresh emergency call outage,Hindu,https://www.thehindu.com/sci-tech/technology/australian-telco-optus-suffers-fresh-emergency-call-outage/article70107523.ece,SciTech,"Mon, 29 Sep 2025 10:04:09 +0530"
384,More questions than answers surround Trump's TikTok deal,Hindu,https://www.thehindu.com/sci-tech/technology/more-questions-than-answers-surround-trumps-tiktok-deal/article70107527.ece,SciTech,"Mon, 29 Sep 2025 09:41:05 +0530"
385,Telegram's Pavel Durov says France asked to remove some Moldovan channels from app,Hindu,https://www.thehindu.com/sci-tech/technology/telegrams-pavel-durov-says-france-asked-to-remove-some-moldovan-channels-from-app/article70107518.ece,SciTech,"Mon, 29 Sep 2025 09:06:58 +0530"
386,On regulating AI chatbots’ interactions with children | Explained,Hindu,https://www.thehindu.com/sci-tech/technology/on-regulating-ai-chatbots-interactions-with-children-explained/article70105256.ece,SciTech,"Mon, 29 Sep 2025 08:30:00 +0530"
387,‘Clog the toilet’ trolls hit Indian visa holders rushing to U.S.,Hindu,https://www.thehindu.com/news/international/clog-the-toilet-trolls-hit-indian-visa-holders-rushing-to-us/article70107513.ece,SciTech,"Mon, 29 Sep 2025 08:18:07 +0530"
388,Why we are losing young lives to heart disease and how we can tackle this,Hindu,https://www.thehindu.com/sci-tech/health/why-we-are-losing-young-lives-to-heart-disease-and-how-we-can-tackle-this/article70079474.ece,SciTech,"Mon, 29 Sep 2025 07:00:00 +0530"
389,Clustering maize plants together can improve their insect resistance,Hindu,https://www.thehindu.com/sci-tech/science/clustering-maize-plants-together-can-improve-their-insect-resistance/article70104803.ece,SciTech,"Mon, 29 Sep 2025 05:30:00 +0530"
390,"Government aims to integrate Ayurveda into health education curriculum in schools, colleges: Minister",Hindu,https://www.thehindu.com/sci-tech/health/government-aims-to-integrate-ayurveda-into-health-education-curriculum-in-schools-colleges-minister/article70105509.ece,SciTech,"Mon, 29 Sep 2025 03:38:40 +0530"
391,Going beyond the metaphor ‘young at heart’,Hindu,https://www.thehindu.com/opinion/op-ed/going-beyond-the-metaphor-young-at-heart/article70104647.ece,SciTech,"Mon, 29 Sep 2025 02:47:38 +0530"
392,Reimagining green economy through landscapes,Hindu,https://www.thehindu.com/opinion/op-ed/reimagining-green-economy-through-landscapes/article70106596.ece,SciTech,"Mon, 29 Sep 2025 02:13:05 +0530"
393,Why a study claiming vaccines cause chronic illness is severely flawed – a biostatistician explains the biases and unsupported conclusions,Hindu,https://www.thehindu.com/sci-tech/health/why-a-study-claiming-vaccines-cause-chronic-illness-is-severely-flawed-a-biostatistician-explains-the-biases-and-unsupported-conclusions/article70104653.ece,SciTech,"Sun, 28 Sep 2025 19:39:50 +0530"
394,First India-born cheetah set to reach adulthood in Kuno National Park,Hindu,https://www.thehindu.com/news/national/first-india-born-cheetah-set-to-reach-adulthood-in-kuno-national-park/article70105094.ece,SciTech,"Sun, 28 Sep 2025 17:04:24 +0530"
395,What your child’s platelet count and haemoglobin levels could be telling you,Hindu,https://www.thehindu.com/sci-tech/health/what-your-childs-platelet-count-and-haemoglobin-levels-could-be-telling-you/article70079378.ece,SciTech,"Sun, 28 Sep 2025 16:00:00 +0530"
396,What is multi-messenger astronomy?,Hindu,https://www.thehindu.com/sci-tech/science/what-is-multi-messenger-astronomy/article70104783.ece,SciTech,"Sun, 28 Sep 2025 13:30:45 +0530"
397,A decade among the stars: India’s first space observatory AstroSat completes 10 years,Hindu,https://www.thehindu.com/sci-tech/science/a-decade-among-the-stars-indias-first-space-observatory-astrosat-completes-10-years/article70104675.ece,SciTech,"Sun, 28 Sep 2025 12:53:08 +0530"
398,Govt report estimates one-third of India's children age 5-9 have high triglycerides,Hindu,https://www.thehindu.com/sci-tech/health/govt-report-estimates-one-third-of-indias-children-age-5-9-have-high-triglycerides/article70104618.ece,SciTech,"Sun, 28 Sep 2025 11:43:41 +0530"
399,Why eco-restoration alone won’t help residents of the heavily industrialised Manali-Ennore region in North Chennai,Hindu,https://www.thehindu.com/sci-tech/health/why-eco-restoration-alone-wont-help-residents-of-the-heavily-industrialised-manali-ennore-region-in-north-chennai/article70096350.ece,SciTech,"Sun, 28 Sep 2025 11:00:00 +0530"
400,"Raised in Assam’s temple pond, 104 turtle hatchlings released in rhino habitat",Hindu,https://www.thehindu.com/news/national/assam/raised-in-assams-temple-pond-104-turtle-hatchlings-released-in-rhino-habitat/article70104417.ece,SciTech,"Sun, 28 Sep 2025 10:36:18 +0530"
401,Watch: India’s renewables push is incomplete; here’s why: the storage challenge,Hindu,https://www.thehindu.com/videos/watch-indias-renewables-push-is-incomplete-heres-why-the-storage-challenge/article70104469.ece,SciTech,"Sun, 28 Sep 2025 09:31:35 +0530"
402,India's Cold Desert Biosphere Reserve designated by UNESCO,Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/indias-cold-desert-biosphere-reserve-designated-by-unesco/article70103250.ece,SciTech,"Sun, 28 Sep 2025 07:36:56 +0530"
403,Has AI finally solved your email problem?,Hindu,https://www.thehindu.com/sci-tech/technology/has-ai-finally-solved-your-email-problem/article70088578.ece,SciTech,"Sun, 28 Sep 2025 06:00:00 +0530"
404,Can an ivermectin pill keep malaria from being transmitted?,Hindu,https://www.thehindu.com/sci-tech/science/can-an-ivermectin-pill-keep-malaria-from-being-transmitted/article70083972.ece,SciTech,"Sun, 28 Sep 2025 05:30:00 +0530"
405,"Elephants in fragmented habitats of South Bengal record higher levels of stress, reveals study",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/elephants-in-fragmented-habitats-of-south-bengal-record-higher-levels-of-stress-reveals-study/article70102388.ece,SciTech,"Sun, 28 Sep 2025 04:57:02 +0530"
406,How Israel used Azure to monitor Palestinians | Explained,Hindu,https://www.thehindu.com/news/international/how-israel-used-azure-to-monitor-palestinians-explained/article70103052.ece,SciTech,"Sun, 28 Sep 2025 02:19:42 +0530"
407,Diella | Virtual minister,Hindu,https://www.thehindu.com/sci-tech/technology/diella-virtual-minister/article70103098.ece,SciTech,"Sun, 28 Sep 2025 01:30:00 +0530"
408,Acetaminophen | Spectacle of blame,Hindu,https://www.thehindu.com/sci-tech/health/acetaminophen-spectacle-of-blame/article70103090.ece,SciTech,"Sun, 28 Sep 2025 01:15:00 +0530"
409,More than seven decades of science for peace,Hindu,https://www.thehindu.com/children/more-than-seven-decades-of-science-for-peace/article70056488.ece,SciTech,"Sun, 28 Sep 2025 00:41:00 +0530"
410,"Students, MLAs urge ICAR to include agri school students in B.Sc. Agriculture admissions",Hindu,https://www.thehindu.com/news/national/students-mlas-urge-icar-to-include-agri-school-students-in-bsc-agriculture-admissions/article70102549.ece,SciTech,"Sat, 27 Sep 2025 20:30:46 +0530"
411,Science quiz: On environmental health,Hindu,https://www.thehindu.com/sci-tech/health/science-quiz-on-environmental-health/article70087777.ece,SciTech,"Sat, 27 Sep 2025 19:46:26 +0530"
412,"Not just one-horned rhino, Kaziranga Park also harbours a rich variety of insects, spiders",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/kaziranga-records-283-species-of-native-insects-spiders/article70101258.ece,SciTech,"Sat, 27 Sep 2025 13:50:08 +0530"
413,Three Indian doctors awarded with Gates Foundation’s Goalkeepers Champions Award,Hindu,https://www.thehindu.com/news/national/maharashtra/three-indian-doctors-awarded-with-gates-foundations-goalkeepers-champions-award/article70090210.ece,SciTech,"Sat, 27 Sep 2025 13:21:48 +0530"
414,World Rhino Day 2025 | The story of the horn and hair,Hindu,https://www.thehindu.com/children/world-rhino-day-the-story-of-the-horn-and-hair/article69955514.ece,SciTech,"Sat, 27 Sep 2025 13:06:33 +0530"
415,"Bosch Unlimited 7 Review | Intuitive, thoughtfully designed and apt for Indian cleaning needs",Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/bosch-unlimited-7-review-intuitive-thoughtfully-designed-and-apt-for-indian-cleaning-needs/article70101266.ece,SciTech,"Sat, 27 Sep 2025 13:05:15 +0530"
416,PM Modi inaugurates BSNL’s ‘swadeshi’ 4G network from Odisha,Hindu,https://www.thehindu.com/sci-tech/technology/pm-modi-inaugurates-bsnl-swadeshi-4g-network-from-odisha/article70101174.ece,SciTech,"Sat, 27 Sep 2025 12:20:32 +0530"
417,"Taiwan seeks bigger tech presence in India as U.S. demand rises, trade body chief says",Hindu,https://www.thehindu.com/sci-tech/technology/taiwan-seeks-bigger-tech-presence-in-india-as-us-demand-rises-trade-body-chief-says/article70100901.ece,SciTech,"Sat, 27 Sep 2025 10:29:35 +0530"
418,Amazon loses VP helping lead development of artificial general intelligence,Hindu,https://www.thehindu.com/sci-tech/technology/amazon-loses-vp-helping-lead-development-of-artificial-general-intelligence/article70100895.ece,SciTech,"Sat, 27 Sep 2025 10:21:36 +0530"
419,Anthropic to triple international workforce as AI models drive growth outside U.S.,Hindu,https://www.thehindu.com/sci-tech/technology/anthropic-to-triple-international-workforce-as-ai-models-drive-growth-outside-us/article70100896.ece,SciTech,"Sat, 27 Sep 2025 10:14:57 +0530"
420,Trump says Microsoft should fire its global affairs president Lisa Monaco,Hindu,https://www.thehindu.com/sci-tech/technology/trump-says-microsoft-should-fire-its-global-affairs-president-lisa-monaco/article70100897.ece,SciTech,"Sat, 27 Sep 2025 10:07:53 +0530"
421,Meta to launch ad-free Facebook and Instagram subscriptions in UK,Hindu,https://www.thehindu.com/sci-tech/technology/meta-to-launch-ad-free-facebook-and-instagram-subscriptions-in-uk/article70100899.ece,SciTech,"Sat, 27 Sep 2025 10:00:08 +0530"
422,ByteDance expected to maintain big role in new U.S. TikTok,Hindu,https://www.thehindu.com/sci-tech/technology/bytedance-expected-to-maintain-big-role-in-new-us-tiktok/article70100902.ece,SciTech,"Sat, 27 Sep 2025 09:54:26 +0530"
423,Could roses help heal diabetic wounds? A new research paper finds out,Hindu,https://www.thehindu.com/sci-tech/health/could-roses-help-heal-diabetic-wounds-a-new-research-paper-finds-out/article70083620.ece,SciTech,"Sat, 27 Sep 2025 08:30:00 +0530"
424,U.S. rejects WHO non-communicable diseases declaration: Robert F. Kennedy Jr.,Hindu,https://www.thehindu.com/news/international/us-rejects-who-non-communicable-diseases-declaration-robert-f-kennedy-jr/article70098253.ece,SciTech,"Sat, 27 Sep 2025 01:23:53 +0530"
425,NISAR satellite sends first radar images of Earth’s surface,Hindu,https://www.thehindu.com/sci-tech/science/nisar-satellite-sends-first-radar-images-of-earths-surface/article70099334.ece,SciTech,"Sat, 27 Sep 2025 00:02:50 +0530"
426,Science Ministry survey on R&D in India gets weak response from private sector,Hindu,https://www.thehindu.com/sci-tech/science/science-ministry-survey-on-research-and-development-in-india-gets-weak-response-from-private-sector/article70098344.ece,SciTech,"Fri, 26 Sep 2025 23:26:31 +0530"
427,"Recall Char Dham project judgment: Murli Manohar Joshi, environmentalists to Supreme Court",Hindu,https://www.thehindu.com/sci-tech/energy-and-environment/environmentalists-former-minister-appeal-supreme-court-to-restrain-himalayan-road-building/article70098968.ece,SciTech,"Fri, 26 Sep 2025 22:48:33 +0530"
428,"Astronauts with diabetes can undertake space missions, says study conducted during Axiom-4 mission",Hindu,https://www.thehindu.com/sci-tech/science/astronauts-with-diabetes-can-undertake-space-missions-says-study-conducted-during-axiom-4-mission/article70098664.ece,SciTech,"Fri, 26 Sep 2025 21:01:36 +0530"
429,"Oracle, Silver Lake part of group of investors who will own about 50% of TikTok U.S., source says",Hindu,https://www.thehindu.com/sci-tech/technology/oracle-silver-lake-part-of-group-of-investors-who-will-own-about-50-of-tiktok-us-source-says/article70098050.ece,SciTech,"Fri, 26 Sep 2025 19:07:43 +0530"
430,New method in Pichavaram uses tidal fluctuations to improve the survival of mangrove saplings,Hindu,https://www.thehindu.com/news/national/tamil-nadu/new-method-in-pichavaram-uses-tidal-fluctuations-to-improve-the-survival-of-mangrove-saplings/article70097405.ece,SciTech,"Fri, 26 Sep 2025 18:05:37 +0530"
431,"Watch: Post-COVID heart risks, men’s health, and what’s the new WHO update on essential meds?",Hindu,https://www.thehindu.com/videos/watch-post-covid-heart-risks-mens-health-and-whats-the-new-who-update-on-essential-meds/article70096935.ece,SciTech,"Fri, 26 Sep 2025 16:00:00 +0530"
432,Spotify to crack down on AI impersonation of musicians and spammy tracks,Hindu,https://www.thehindu.com/sci-tech/technology/spotify-to-crack-down-on-ai-impersonation-of-musicians-and-spammy-tracks/article70097069.ece,SciTech,"Fri, 26 Sep 2025 14:54:35 +0530"
433,Primebook 2 Neo Review | Bold concept pulled down by poor sound and trackpad,Hindu,https://www.thehindu.com/sci-tech/technology/gadgets/primebook-2-neo-review-bold-concept-pulled-down-by-poor-sound-and-trackpad/article70097110.ece,SciTech,"Fri, 26 Sep 2025 14:35:30 +0530"
434,The Science Quiz: Scientists and pseudoscience,Hindu,https://www.thehindu.com/sci-tech/science/the-science-quiz-scientists-and-pseudoscience/article70088701.ece,SciTech,"Fri, 26 Sep 2025 13:10:27 +0530"
435,OpenAI introduces ChatGPT Pulse for personalised daily reports,Hindu,https://www.thehindu.com/sci-tech/technology/openai-introduces-chatgpt-pulse-for-personalised-daily-reports/article70096917.ece,SciTech,"Fri, 26 Sep 2025 12:54:59 +0530"
436,"Sexually transmitted disease cases fall, but not syphilis in newborns",Hindu,https://www.thehindu.com/sci-tech/health/sexually-transmitted-disease-cases-fall-but-not-syphilis-in-newborns/article70096886.ece,SciTech,"Fri, 26 Sep 2025 12:46:17 +0530"
437,"Healthcare reforms required globally to match progress in diagnosis, treatment of Alzheimer's disease: researchers",Hindu,https://www.thehindu.com/sci-tech/health/healthcare-reforms-required-globally-to-match-progress-in-diagnosis-treatment-of-alzheimers-disease-researchers/article70096833.ece,SciTech,"Fri, 26 Sep 2025 12:32:40 +0530"
438,"1,000 kidney transplants and counting at Chennai’s Stanley Hospital",Hindu,https://www.thehindu.com/news/cities/chennai/1000-kidney-transplants-and-counting-at-chennais-stanley-hospital/article70074612.ece,SciTech,"Fri, 26 Sep 2025 12:30:17 +0530"
